playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479388,2022,Riley Stillman,BUF,D,other,35,342.0,7.0,2.55,0.0,0.54,0.2,0.67,0.0,0.72,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,1329.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.54,0.49,0.54,0.49,4.0,1.0,3.0,8.0,2.0,0.0,0.0,2.0,3.0,0.0,0.1,0.43,0.0,1.0,1.0,0.0,8.0,5.0,5.0,0.1,0.0,0.0,0.63,0.63,0.58,3.77,3.2,39.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2022,Riley Stillman,BUF,D,all,35,33421.0,774.0,2.05,0.41,0.47,0.45,0.53,0.44,0.52,175.0,31.11,1.18,1.94,8.59,1.07,20.08,14.15,1.15,1.15,1.12,1.0,4.0,30.0,17.0,31.0,78.0,5.0,0.0,1.0,0.0,11.0,1.0,16.0,18.0,30.0,47.0,9.0,30.0,0.0,62.0,5.0,10.0,45.0,2.0,0.0,0.96,0.22,0.0,0.0,0.0,0.0,76.17,47.0,45.87,9.0,0.39,0.32,0.22,1.35,1.32,1.29,774.0,52.0,95.0,116.0,511.0,106.0,98.0,91.0,479.0,0.0,0.0,94647.0,30.0,26.0,7.0,36.0,244.41,22.72,21.69,22.44,21.4,250.0,89.0,124.0,463.0,21.0,25.0,3.0,249.0,66.0,24.0,7.35,8.33,7.04,8.0,9.0,4.0,453.31,339.0,333.56,3.49,6.43,6.43,19.78,19.46,19.17,316.3,32.71,30.93,33.27,31.48,320.0,114.0,137.0,571.0,41.0,38.0,10.0,296.0,97.0,41.0,9.08,11.58,12.04,10.0,15.0,16.0,584.08,434.0,444.01,5.16,9.25,9.66,28.2,28.77,28.08,78.55,88.75,1546.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2022,Riley Stillman,BUF,D,5on5,35,30594.0,694.0,2.05,0.44,0.45,0.48,0.5,0.47,0.5,162.0,31.11,1.18,1.94,8.59,1.07,20.08,14.15,1.15,1.15,1.12,1.0,4.0,30.0,17.0,29.0,76.0,5.0,0.0,1.0,0.0,11.0,1.0,16.0,18.0,30.0,47.0,8.0,28.0,0.0,60.0,5.0,8.0,45.0,2.0,0.0,0.96,0.22,0.0,0.0,0.0,0.0,74.17,47.0,45.87,7.0,0.39,0.32,0.22,1.35,1.32,1.29,694.0,50.0,70.0,107.0,467.0,105.0,80.0,77.0,432.0,0.0,0.0,75850.0,28.0,26.0,7.0,32.0,237.9,21.16,20.16,20.88,19.87,245.0,86.0,118.0,449.0,20.0,24.0,2.0,245.0,64.0,22.0,7.24,8.02,5.9,8.0,9.0,3.0,439.31,331.0,325.56,3.39,5.57,5.57,18.97,18.65,18.36,275.94,27.06,25.63,27.63,26.18,280.0,99.0,117.0,496.0,35.0,34.0,9.0,265.0,81.0,33.0,8.18,9.69,9.18,9.0,13.0,13.0,509.08,379.0,389.01,4.12,8.14,8.56,22.62,23.19,22.7,48.64,59.0,1117.0,1097.0,2.25,0.12,43.0,4.0,39.0,4.0
8479388,2022,Riley Stillman,BUF,D,4on5,35,2437.0,68.0,1.77,0.11,0.06,0.11,0.06,0.09,0.08,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,23.0,8.0,36.0,1.0,15.0,11.0,41.0,0.0,0.0,5271.0,2.0,0.0,0.0,0.0,4.1,0.66,0.66,0.66,0.66,3.0,2.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,0.07,0.31,0.28,0.0,0.0,0.0,8.0,5.0,5.0,0.06,0.0,0.0,0.72,0.72,0.72,36.82,5.11,4.81,5.11,4.81,36.0,14.0,17.0,67.0,4.0,4.0,1.0,29.0,13.0,8.0,0.8,1.46,2.85,0.0,1.0,3.0,67.0,50.0,50.0,0.94,1.1,1.1,4.95,4.95,4.81,0.72,12.36,10.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2022,Riley Stillman,BUF,D,5on4,35,48.0,5.0,0.32,1.0,0.71,1.0,0.85,1.0,0.79,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1807.0,0.0,0.0,0.0,1.0,2.41,0.9,0.87,0.9,0.87,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.04,0.0,0.86,0.0,0.0,1.0,4.0,3.0,3.0,0.05,0.86,0.86,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.83,46.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8480995,2022,Pontus Holmberg,TOR,R,other,37,206.0,3.0,6.56,1.0,0.57,1.0,0.45,1.0,0.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,958.0,0.0,0.0,0.0,0.0,1.46,0.11,0.11,0.11,0.11,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,2.92,19.0,23.0,0.09,0.0,1.0,0.0,1.0,0.0
8480995,2022,Pontus Holmberg,TOR,R,all,37,23132.0,524.0,11.39,0.51,0.57,0.49,0.52,0.5,0.53,384.0,30.27,3.66,1.9,6.17,0.9,15.75,12.64,3.62,3.71,3.68,6.0,2.0,27.0,14.0,8.0,49.0,13.0,5.0,3.0,0.0,7.0,1.0,6.0,19.0,22.0,36.0,7.0,18.0,93.0,24.0,7.0,13.0,24.0,13.0,4.0,0.68,1.56,1.42,2.0,2.0,1.0,51.29,41.0,42.89,4.0,0.41,1.13,0.0,4.06,4.13,4.09,524.0,44.0,21.0,63.0,396.0,68.0,75.0,59.0,322.0,93.0,126.0,110879.0,18.0,22.0,11.0,18.0,171.55,15.0,14.46,15.27,14.71,165.0,74.0,70.0,309.0,16.0,11.0,2.0,183.0,43.0,13.0,5.17,5.29,4.54,6.0,4.0,6.0,319.55,239.0,244.5,2.36,2.68,2.68,14.68,14.87,14.66,172.72,14.46,13.91,14.31,13.76,170.0,69.0,85.0,324.0,15.0,14.0,4.0,173.0,52.0,14.0,4.62,6.3,3.54,3.0,10.0,2.0,314.68,239.0,234.54,2.45,2.78,2.78,14.13,13.91,13.73,117.18,89.94,1851.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0
8480995,2022,Pontus Holmberg,TOR,R,5on5,37,21683.0,481.0,11.39,0.49,0.57,0.48,0.52,0.5,0.54,353.0,29.41,2.98,1.87,6.12,0.88,15.59,12.57,2.95,3.04,3.0,6.0,2.0,26.0,14.0,8.0,48.0,12.0,4.0,3.0,0.0,7.0,1.0,6.0,19.0,22.0,36.0,7.0,18.0,88.0,24.0,7.0,9.0,24.0,13.0,3.0,0.68,1.56,0.74,2.0,2.0,0.0,50.29,40.0,41.89,4.0,0.39,1.13,0.0,3.37,3.44,3.4,481.0,35.0,18.0,59.0,369.0,66.0,72.0,55.0,288.0,88.0,117.0,85664.0,18.0,22.0,11.0,18.0,160.89,13.14,12.62,13.41,12.87,157.0,67.0,66.0,290.0,14.0,11.0,2.0,172.0,41.0,11.0,4.8,4.99,3.35,6.0,4.0,4.0,300.55,224.0,229.5,2.17,2.68,2.68,12.63,12.83,12.63,164.95,13.7,13.18,13.55,13.03,161.0,67.0,82.0,310.0,13.0,13.0,3.0,168.0,46.0,14.0,4.5,5.66,3.54,3.0,8.0,2.0,300.68,228.0,223.54,2.3,2.68,2.68,13.32,13.1,12.95,76.2,58.15,1414.0,1288.0,0.76,0.11,17.0,11.0,12.0,7.0
8480995,2022,Pontus Holmberg,TOR,R,4on5,37,280.0,11.0,4.4,0.05,0.3,0.11,0.21,0.14,0.22,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,9.0,2.0,0.0,1.0,8.0,1.0,0.0,3469.0,0.0,0.0,0.0,0.0,0.74,0.03,0.03,0.03,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,4.27,0.57,0.54,0.57,0.54,4.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,5.0,0.0,0.04,0.54,0.0,0.0,1.0,0.0,8.0,6.0,6.0,0.11,0.1,0.1,0.58,0.58,0.55,2.92,6.71,23.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
8480995,2022,Pontus Holmberg,TOR,R,5on4,37,963.0,29.0,3.97,0.9,0.92,0.71,0.88,0.71,0.87,137.0,0.86,0.68,0.03,0.05,0.01,0.16,0.07,0.68,0.68,0.68,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.68,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.69,0.69,0.69,29.0,9.0,2.0,1.0,17.0,0.0,3.0,3.0,23.0,4.0,0.0,5104.0,0.0,0.0,0.0,0.0,8.45,1.71,1.7,1.71,1.7,6.0,6.0,3.0,15.0,2.0,0.0,0.0,8.0,2.0,2.0,0.22,0.3,1.19,0.0,0.0,2.0,15.0,12.0,12.0,0.16,0.0,0.0,1.87,1.87,1.86,3.5,0.19,0.19,0.19,0.19,5.0,0.0,1.0,6.0,1.0,0.0,0.0,4.0,1.0,0.0,0.08,0.11,0.0,0.0,1.0,0.0,6.0,5.0,5.0,0.04,0.0,0.0,0.22,0.22,0.22,12.44,1.11,165.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8481572,2022,Ville Heinola,WPG,D,other,10,332.0,8.0,1.2,0.0,0.51,0.33,0.52,0.0,0.53,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.09,0.09,0.09,0.09,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.02,0.0,0.0,0.11,0.11,0.11,1.71,1.62,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8481572,2022,Ville Heinola,WPG,D,all,10,7960.0,188.0,0.13,0.48,0.49,0.47,0.49,0.43,0.49,59.0,4.09,0.15,0.35,0.98,0.12,2.71,1.69,0.15,0.15,0.15,1.0,0.0,5.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,6.0,1.0,2.0,0.0,7.0,2.0,8.0,6.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,13.09,6.0,6.05,8.0,0.08,0.0,0.0,0.23,0.23,0.23,188.0,23.0,16.0,19.0,130.0,29.0,22.0,26.0,111.0,0.0,0.0,28170.0,2.0,4.0,2.0,7.0,51.46,4.83,4.65,4.85,4.68,49.0,24.0,35.0,108.0,3.0,4.0,0.0,53.0,16.0,4.0,1.69,2.14,0.99,0.0,3.0,0.0,108.05,73.0,73.37,0.81,0.88,0.88,4.75,4.82,4.7,68.77,5.15,4.99,5.06,4.91,71.0,24.0,25.0,120.0,8.0,5.0,1.0,74.0,16.0,5.0,1.98,2.01,1.16,3.0,3.0,2.0,119.43,95.0,94.24,0.89,0.9,0.9,5.13,5.07,5.0,24.33,25.19,446.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0
8481572,2022,Ville Heinola,WPG,D,5on5,10,7117.0,170.0,0.13,0.5,0.51,0.47,0.5,0.43,0.5,59.0,2.07,0.11,0.15,0.44,0.06,1.42,0.83,0.11,0.11,0.11,1.0,0.0,2.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,0.0,7.0,2.0,8.0,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,8.09,3.0,3.05,8.0,0.03,0.0,0.0,0.14,0.14,0.14,170.0,19.0,14.0,18.0,119.0,24.0,22.0,24.0,100.0,0.0,0.0,22021.0,2.0,4.0,2.0,6.0,45.98,4.62,4.45,4.64,4.47,44.0,21.0,30.0,95.0,3.0,4.0,0.0,46.0,15.0,4.0,1.58,2.05,0.99,0.0,3.0,0.0,95.05,65.0,65.37,0.7,0.88,0.88,4.44,4.5,4.39,62.51,4.67,4.52,4.59,4.44,65.0,22.0,22.0,109.0,8.0,5.0,1.0,68.0,15.0,4.0,1.83,1.92,0.93,3.0,3.0,2.0,108.43,87.0,86.24,0.81,0.9,0.9,4.59,4.53,4.45,17.92,17.19,352.0,350.0,0.4,0.0,7.0,0.0,7.0,0.0
8481572,2022,Ville Heinola,WPG,D,4on5,10,8.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8481572,2022,Ville Heinola,WPG,D,5on4,10,503.0,10.0,1.45,0.35,0.8,0.61,0.79,0.57,0.75,18.0,2.02,0.04,0.2,0.54,0.06,1.29,0.87,0.04,0.04,0.04,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.05,0.0,0.0,0.09,0.09,0.09,10.0,4.0,0.0,0.0,6.0,4.0,0.0,1.0,5.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0,5.49,0.21,0.21,0.21,0.21,5.0,3.0,3.0,11.0,0.0,0.0,0.0,7.0,1.0,0.0,0.12,0.09,0.0,0.0,0.0,0.0,11.0,8.0,8.0,0.11,0.0,0.0,0.32,0.32,0.31,4.93,0.38,0.38,0.38,0.38,5.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,0.06,0.1,0.23,0.0,0.0,0.0,7.0,6.0,6.0,0.05,0.0,0.0,0.44,0.44,0.44,1.33,0.33,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8478569,2022,Noel Acciari,TOR,C,other,63,1198.0,16.0,9.14,0.61,0.38,0.27,0.44,0.28,0.43,125.0,3.24,2.83,0.1,0.14,0.04,0.58,0.3,2.83,2.83,2.83,0.0,0.0,3.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.83,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.03,0.0,0.0,2.87,2.87,2.87,16.0,1.0,8.0,0.0,7.0,1.0,2.0,3.0,10.0,5.0,4.0,2303.0,0.0,0.0,0.0,3.0,9.04,5.87,5.87,5.87,5.87,8.0,5.0,3.0,16.0,6.0,0.0,0.0,2.0,3.0,8.0,0.06,0.37,5.45,0.0,0.0,6.0,16.0,13.0,13.0,0.14,0.0,0.0,6.01,6.01,6.0,24.52,3.76,2.96,3.76,2.96,26.0,7.0,11.0,44.0,3.0,2.0,1.0,17.0,10.0,6.0,0.57,1.24,1.95,0.0,1.0,2.0,44.0,33.0,33.0,0.69,0.62,1.17,3.27,3.27,2.61,5.98,9.92,57.0,74.0,0.0,0.13,0.0,2.0,0.0,1.0
8478569,2022,Noel Acciari,TOR,C,all,63,54413.0,1148.0,15.75,0.45,0.46,0.4,0.49,0.43,0.49,473.0,86.76,14.9,6.8,17.43,2.84,43.78,32.26,14.5,14.83,14.44,4.0,4.0,86.0,32.0,19.0,137.0,19.0,11.0,10.0,2.0,12.0,3.0,38.0,44.0,75.0,107.0,6.0,12.0,299.0,198.0,29.0,7.0,51.0,49.0,18.0,2.21,6.12,6.56,1.0,4.0,6.0,136.25,118.0,117.32,4.0,1.46,2.0,2.98,13.37,13.38,13.22,1148.0,68.0,199.0,166.0,715.0,159.0,119.0,157.0,713.0,299.0,259.0,174355.0,12.0,26.0,13.0,63.0,361.92,39.86,38.67,39.88,38.68,366.0,136.0,131.0,633.0,28.0,40.0,5.0,339.0,124.0,39.0,10.08,15.51,14.27,10.0,7.0,11.0,631.97,502.0,501.76,5.24,8.49,8.27,36.82,36.88,36.34,487.01,49.22,46.36,49.11,46.26,476.0,199.0,274.0,949.0,52.0,48.0,6.0,475.0,149.0,51.0,13.23,18.07,17.9,16.0,21.0,15.0,946.91,675.0,673.19,8.01,11.96,11.83,45.39,45.39,43.57,140.86,162.96,2666.0,2740.0,0.0,0.0,0.0,0.0,0.0,0.0
8478569,2022,Noel Acciari,TOR,C,5on5,63,46777.0,962.0,15.75,0.5,0.46,0.45,0.47,0.48,0.47,438.0,81.22,11.7,6.48,17.0,2.74,42.2,30.9,11.3,11.63,11.24,2.0,4.0,81.0,30.0,18.0,129.0,14.0,8.0,10.0,2.0,12.0,3.0,35.0,43.0,73.0,103.0,6.0,12.0,253.0,196.0,23.0,7.0,51.0,46.0,14.0,2.21,5.76,3.73,1.0,4.0,3.0,128.25,111.0,110.32,4.0,1.37,2.0,2.98,10.09,10.09,9.93,962.0,61.0,105.0,161.0,635.0,152.0,94.0,128.0,588.0,253.0,218.0,143897.0,12.0,22.0,11.0,48.0,338.18,32.24,31.09,32.26,31.1,342.0,127.0,124.0,593.0,21.0,38.0,4.0,322.0,118.0,29.0,9.63,14.78,7.83,10.0,7.0,4.0,591.97,469.0,468.76,4.88,7.5,7.28,29.84,29.9,29.37,367.37,32.79,31.45,32.68,31.36,357.0,151.0,223.0,731.0,32.0,36.0,2.0,373.0,104.0,31.0,10.58,12.98,9.22,16.0,13.0,3.0,728.91,508.0,506.19,5.11,8.09,7.75,30.15,30.15,29.56,95.96,114.25,2047.0,2294.0,1.43,0.26,27.0,10.0,24.0,8.0
8478569,2022,Noel Acciari,TOR,C,4on5,63,5860.0,140.0,15.22,0.11,0.17,0.09,0.16,0.1,0.18,135.0,1.58,0.25,0.13,0.21,0.04,0.51,0.86,0.25,0.25,0.25,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,37.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.03,0.0,0.0,0.28,0.28,0.28,140.0,0.0,83.0,5.0,52.0,3.0,17.0,21.0,99.0,37.0,3.0,8196.0,0.0,0.0,0.0,1.0,11.18,1.53,1.5,1.53,1.5,12.0,3.0,1.0,16.0,1.0,2.0,1.0,11.0,2.0,2.0,0.29,0.25,0.99,0.0,0.0,1.0,16.0,15.0,15.0,0.14,0.99,0.99,0.69,0.69,0.69,93.72,12.54,11.81,12.54,11.81,91.0,41.0,39.0,171.0,16.0,10.0,3.0,84.0,34.0,14.0,2.06,3.75,6.73,0.0,6.0,10.0,171.0,132.0,132.0,2.19,3.25,2.91,11.82,11.82,11.26,3.32,16.29,42.0,224.0,0.02,0.0,1.0,0.0,1.0,0.0
